school_code,school_name,school_type,state_name,ppd_name,is_secondary
BFT7001,SAM RAWANG,SM SABK,SELANGOR,PPD GOMBAK,True
BFT8001,SAM PAYA JARAS,SM SABK,SELANGOR,PPD GOMBAK,True
BHA7001,KOLEJ VOKASIONAL GOMBAK,KV,SELANGOR,PPD GOMBAK,True
BHA8002,KOLEJ VOKASIONAL SUNGAI BULOH,KV,SELANGOR,PPD GOMBAK,True
BRA7001,SEKOLAH BERASRAMA PENUH INTEGRASI RAWANG,SBP,SELANGOR,PPD GOMBAK,True
BRA7002,SEKOLAH BERASRAMA PENUH INTEGRASI GOMBAK,SBP,SELANGOR,PPD GOMBAK,True
BEA4601,SEKOLAH MENENGAH KEBANGSAAN TAMAN TASIK,SMK,SELANGOR,PPD HULU LANGAT,True
BEA4603,SEKOLAH MENENGAH KEBANGSAAN BANDAR BARU BANGI,SMK,SELANGOR,PPD HULU LANGAT,True
BEA4604,SEKOLAH MENENGAH KEBANGSAAN SULTAN ABDUL AZIZ SHAH,SMK,SELANGOR,PPD HULU LANGAT,True
BEA4605,SEKOLAH MENENGAH KEBANGSAAN KHIR JOHARI,SMK,SELANGOR,PPD HULU LANGAT,True
BEA4606,SEKOLAH MENENGAH KEBANGSAAN ABDUL JALIL,SMK,SELANGOR,PPD HULU LANGAT,True
BEA4608,SEKOLAH MENENGAH KEBANGSAAN ENGKU HUSAIN,SMK,SELANGOR,PPD HULU LANGAT,True
BEA4609,SEKOLAH MENENGAH KEBANGSAAN TAMAN KOSAS,SMK,SELANGOR,PPD HULU LANGAT,True
BEA4610,SEKOLAH MENENGAH KEBANGSAAN TAMAN SERAYA,SMK,SELANGOR,PPD HULU LANGAT,True
BEA4611,SEKOLAH MENENGAH KEBANGSAAN PERIMBUN,SMK,SELANGOR,PPD HULU LANGAT,True
BEA4612,SEKOLAH MENENGAH KEBANGSAAN TASEK PERMAI,SMK,SELANGOR,PPD HULU LANGAT,True
BEA4613,SEKOLAH MENENGAH KEBANGSAAN JALAN REKO,SMK,SELANGOR,PPD HULU LANGAT,True
BEA4614,SEKOLAH MENENGAH KEBANGSAAN JALAN TIGA,SMK,SELANGOR,PPD HULU LANGAT,True
BEA4615,SEKOLAH MENENGAH KEBANGSAAN PANDAN JAYA,SMK,SELANGOR,PPD HULU LANGAT,True
BEA4616,SEKOLAH MENENGAH KEBANGSAAN PANDAN INDAH,SMK,SELANGOR,PPD HULU LANGAT,True
BEA4617,SEKOLAH MENENGAH KEBANGSAAN CHERAS PERDANA,SMK,SELANGOR,PPD HULU LANGAT,True
BEA4618,SEKOLAH MENENGAH KEBANGSAAN DATO' AHMAD RAZALI,SMK,SELANGOR,PPD HULU LANGAT,True
BEA4620,SEKOLAH MENENGAH KEBANGSAAN CHERAS JAYA,SMK,SELANGOR,PPD HULU LANGAT,True
BEA4621,SEKOLAH MENENGAH KEBANGSAAN SAUJANA IMPIAN,SMK,SELANGOR,PPD HULU LANGAT,True
BEA4622,SEKOLAH MENENGAH KEBANGSAAN BANDAR BARU AMPANG,SMK,SELANGOR,PPD HULU LANGAT,True
BEA4623,SEKOLAH MENENGAH KEBANGSAAN BANDAR BARU SUNGAI LONG,SMK,SELANGOR,PPD HULU LANGAT,True
BEA4624,SEKOLAH MENENGAH KEBANGSAAN JALAN EMPAT,SMK,SELANGOR,PPD HULU LANGAT,True
BEA4625,SEKOLAH MENENGAH KEBANGSAAN KAJANG UTAMA,SMK,SELANGOR,PPD HULU LANGAT,True
BEA4626,SEKOLAH MENENGAH KEBANGSAAN TAMAN JASMIN 2,SMK,SELANGOR,PPD HULU LANGAT,True
BEA4627,SEKOLAH MENENGAH KEBANGSAAN DUSUN NANDING,SMK,SELANGOR,PPD HULU LANGAT,True
BEA4628,SEKOLAH MENENGAH KEBANGSAAN BANDAR TASIK KESUMA,SMK,SELANGOR,PPD HULU LANGAT,True
BEA4629,SEKOLAH MENENGAH KEBANGSAAN BANDAR DAMAI PERDANA,SMK,SELANGOR,PPD HULU LANGAT,True
BEA4630,SEKOLAH MENENGAH KEBANGSAAN BANDAR TUN HUSSEIN ONN 2,SMK,SELANGOR,PPD HULU LANGAT,True
BEA4631,SEKOLAH MENENGAH KEBANGSAAN PANDAN MEWAH,SMK,SELANGOR,PPD HULU LANGAT,True
BEA4632,SEKOLAH MENENGAH KEBANGSAAN BANDAR RINCHING,SMK,SELANGOR,PPD HULU LANGAT,True
BEA4633,SEKOLAH MENENGAH KEBANGSAAN BANDAR SERI PUTRA,SMK,SELANGOR,PPD HULU LANGAT,True
BEA4634,SEKOLAH MENENGAH KEBANGSAAN DESA SERDANG,SMK,SELANGOR,PPD HULU LANGAT,True
BEA4635,SEKOLAH MENENGAH KEBANGSAAN SUNGAI RAMAL,SMK,SELANGOR,PPD HULU LANGAT,True
BEA4636,SEKOLAH MENENGAH KEBANGSAAN BANDAR TUN HUSSEIN ONN,SMK,SELANGOR,PPD HULU LANGAT,True
BEB4068,SEKOLAH MENENGAH KEBANGSAAN CONVENT,SMK,SELANGOR,PPD HULU LANGAT,True
BEB4069,SEKOLAH MENENGAH KEBANGSAAN TINGGI KAJANG,SMK,SELANGOR,PPD HULU LANGAT,True
BEB4070,SEKOLAH MENENGAH KEBANGSAAN YU HUA,SMK,SELANGOR,PPD HULU LANGAT,True
BEB4071,SEKOLAH MENENGAH KEBANGSAAN JALAN BUKIT,SMK,SELANGOR,PPD HULU LANGAT,True
BFT4001,SAM HULU LANGAT,SM SABK,SELANGOR,PPD HULU LANGAT,True
BKA4001,KOLEJ VOKASIONAL KAJANG,KV,SELANGOR,PPD HULU LANGAT,True
BRA4001,SEKOLAH MENENGAH KEBANGSAAN AGAMA MAAHAD HAMIDIAH,SMKA,SELANGOR,PPD HULU LANGAT,True
BRA4003,SEKOLAH MENENGAH AGAMA PERSEKUTUAN KAJANG,SBP,SELANGOR,PPD HULU LANGAT,True
BEA5061,SEKOLAH MENENGAH KEBANGSAAN KUALA KUBU BHARU,SMK,SELANGOR,PPD HULU SELANGOR,True
BEA5062,SEKOLAH MENENGAH KEBANGSAAN KAMPONG SOEHARTO,SMK,SELANGOR,PPD HULU SELANGOR,True
BEA5063,SEKOLAH MENENGAH KEBANGSAAN SUNGAI CHOH,SMK,SELANGOR,PPD HULU SELANGOR,True
BEA5064,SEKOLAH MENENGAH KEBANGSAAN KALUMPANG,SMK,SELANGOR,PPD HULU SELANGOR,True
BEA5065,SEKOLAH MENENGAH KEBANGSAAN GEDANGSA,SMK,SELANGOR,PPD HULU SELANGOR,True
BEA5066,SEKOLAH MENENGAH KEBANGSAAN BUKIT SENTOSA,SMK,SELANGOR,PPD HULU SELANGOR,True
BEA5067,SEKOLAH MENENGAH SAINS HULU SELANGOR,SBP,SELANGOR,PPD HULU SELANGOR,True
BEA5068,SEKOLAH MENENGAH KEBANGSAAN AMPANG PECAH,SMK,SELANGOR,PPD HULU SELANGOR,True
BEA5069,SEKOLAH MENENGAH KEBANGSAAN BANDAR BARU BATANG KALI,SMK,SELANGOR,PPD HULU SELANGOR,True
BEA5070,SEKOLAH MENENGAH KEBANGSAAN BANDAR SUNGAI BUAYA,SMK,SELANGOR,PPD HULU SELANGOR,True
BEA5071,SEKOLAH MENENGAH KEBANGSAAN TAMAN BUNGA RAYA (1),SMK,SELANGOR,PPD HULU SELANGOR,True
BEA5072,SEKOLAH MENENGAH KEBANGSAAN SERENDAH,SMK,SELANGOR,PPD HULU SELANGOR,True
BEA5073,SEKOLAH MENENGAH KEBANGSAAN BUKIT SENTOSA 2,SMK,SELANGOR,PPD HULU SELANGOR,True
BEB5065,SEKOLAH MENENGAH KEBANGSAAN SYED MASHOR,SMK,SELANGOR,PPD HULU SELANGOR,True
BEB5066,SEKOLAH MENENGAH KEBANGSAAN DATO' HJ KAMARUDDIN,SMK,SELANGOR,PPD HULU SELANGOR,True
BFT5001,SAM SUNGAI SELISEK,SM SABK,SELANGOR,PPD HULU SELANGOR,True
BFT5002,SAMT KUALA KUBU BHARU,SM SABK,SELANGOR,PPD HULU SELANGOR,True
BEA0091,SEKOLAH MENENGAH KEBANGSAAN RAJA MAHADI,SMK,SELANGOR,PPD KLANG,True
BEA0092,SEKOLAH MENENGAH KEBANGSAAN RAJA LUMU,SMK,SELANGOR,PPD KLANG,True
BEA0093,SEKOLAH MENENGAH KEBANGSAAN TENGKU AMPUAN RAHIMAH,SMK,SELANGOR,PPD KLANG,True
BEA0094,SEKOLAH MENENGAH KEBANGSAAN TENGKU AMPUAN JEMAAH,SMK,SELANGOR,PPD KLANG,True
BEA0095,SEKOLAH MENENGAH KEBANGSAAN TENGKU IDRIS SHAH,SMK,SELANGOR,PPD KLANG,True
BEA0096,SEKOLAH MENENGAH KEBANGSAAN SULTAN ABDUL SAMAD,SMK,SELANGOR,PPD KLANG,True
BEA0097,SEKOLAH MENENGAH KEBANGSAAN PULAU INDAH,SMK,SELANGOR,PPD KLANG,True
BEA0099,KOLEJ TINGKATAN ENAM SRI ISTANA,KT6,SELANGOR,PPD KLANG,True
BEA0100,SEKOLAH MENENGAH KEBANGSAAN RANTAU PANJANG,SMK,SELANGOR,PPD KLANG,True
BEA0101,SEKOLAH MENENGAH KEBANGSAAN (P) KAPAR,SMK,SELANGOR,PPD KLANG,True
BEA0102,SEKOLAH MENENGAH KEBANGSAAN PENDAMARAN JAYA,SMK,SELANGOR,PPD KLANG,True
BEA0103,SEKOLAH MENENGAH KEBANGSAAN TELOK GADONG,SMK,SELANGOR,PPD KLANG,True
BEA0104,SEKOLAH MENENGAH KEBANGSAAN SRI ANDALAS,SMK,SELANGOR,PPD KLANG,True
BEA0105,SEKOLAH MENENGAH KEBANGSAAN JALAN KEBUN,SMK,SELANGOR,PPD KLANG,True
BEA0106,SEKOLAH MENENGAH KEBANGSAAN KAMPUNG JAWA,SMK,SELANGOR,PPD KLANG,True
BEA0107,SEKOLAH MENENGAH KEBANGSAAN TAMAN KLANG UTAMA,SMK,SELANGOR,PPD KLANG,True
BEA0108,SEKOLAH MENENGAH KEBANGSAAN KOTA KEMUNING,SMK,SELANGOR,PPD KLANG,True
BEA0109,SEKOLAH MENENGAH KEBANGSAAN BANDAR BARU SULTAN SULEIMAN,SMK,SELANGOR,PPD KLANG,True
BEA0110,SEKOLAH MENENGAH KEBANGSAAN SUNGAI KAPAR INDAH,SMK,SELANGOR,PPD KLANG,True
BEA0111,SEKOLAH MENENGAH KEBANGSAAN SHAHBANDARAYA,SMK,SELANGOR,PPD KLANG,True
BEA0112,SEKOLAH MENENGAH KEBANGSAAN BATU UNJUR,SMK,SELANGOR,PPD KLANG,True
BEA0113,SEKOLAH MENENGAH KEBANGSAAN BUKIT TINGGI KLANG,SMK,SELANGOR,PPD KLANG,True
BEA0114,SEKOLAH MENENGAH KEBANGSAAN BUKIT KAPAR,SMK,SELANGOR,PPD KLANG,True
BEB0099,SEKOLAH MENENGAH KEBANGSAAN METHODIST (ACS),SMK,SELANGOR,PPD KLANG,True
BEB0100,SEKOLAH MENENGAH KEBANGSAAN CHUNG HWA,SMK,SELANGOR,PPD KLANG,True
BEB0101,SEKOLAH MENENGAH KEBANGSAAN CONVENT,SMK,SELANGOR,PPD KLANG,True
BEB0102,SEKOLAH MENENGAH KEBANGSAAN TINGGI KLANG,SMK,SELANGOR,PPD KLANG,True
BEB0103,SEKOLAH MENENGAH KEBANGSAAN KWANG HUA,SMK,SELANGOR,PPD KLANG,True
BEB0104,SEKOLAH MENENGAH KEBANGSAAN LA SALLE,SMK,SELANGOR,PPD KLANG,True
BEB0105,SEKOLAH MENENGAH KEBANGSAAN (P) METHODIST,SMK,SELANGOR,PPD KLANG,True
BEB0106,SEKOLAH MENENGAH KEBANGSAAN (P) BUKIT KUDA,SMK,SELANGOR,PPD KLANG,True
BEB0108,SEKOLAH MENENGAH KEBANGSAAN DATO HAMZAH,SMK,SELANGOR,PPD KLANG,True
BEB0109,SEKOLAH MENENGAH KEBANGSAAN (P) RAJA ZARINA,SMK,SELANGOR,PPD KLANG,True
BEB0110,SEKOLAH MENENGAH KEBANGSAAN MERU,SMK,SELANGOR,PPD KLANG,True
BEB0111,SEKOLAH MENENGAH KEBANGSAAN PULAU KETAM,SMK,SELANGOR,PPD KLANG,True
BFT0001,SAMT SULTAN HISAMUDDIN,SM SABK,SELANGOR,PPD KLANG,True
BFT0002,SAM HISAMUDDIN,SM SABK,SELANGOR,PPD KLANG,True
BFT0003,SAM NURUL IMAN,SM SABK,SELANGOR,PPD KLANG,True
BKE0001,KOLEJ VOKASIONAL KLANG,KV,SELANGOR,PPD KLANG,True
BRA0001,KOLEJ ISLAM SULTAN ALAM SHAH,SBP,SELANGOR,PPD KLANG,True
BEA1064,SEKOLAH MENENGAH KEBANGSAAN JENJAROM,SMK,SELANGOR,PPD KUALA LANGAT,True
BEA1065,SEKOLAH MENENGAH KEBANGSAAN JUGRA,SMK,SELANGOR,PPD KUALA LANGAT,True
BEA1066,SEKOLAH MENENGAH KEBANGSAAN TELOK DATOK,SMK,SELANGOR,PPD KUALA LANGAT,True
BEA1068,SEKOLAH MENENGAH KEBANGSAAN BATU LAUT,SMK,SELANGOR,PPD KUALA LANGAT,True
BEA1069,SEKOLAH MENENGAH KEBANGSAAN TELOK PANGLIMA GARANG,SMK,SELANGOR,PPD KUALA LANGAT,True
BEA1070,SEKOLAH MENENGAH KEBANGSAAN BUKIT CHANGGANG,SMK,SELANGOR,PPD KUALA LANGAT,True
BEA1071,SEKOLAH MENENGAH KEBANGSAAN BANTING,SMK,SELANGOR,PPD KUALA LANGAT,True
BEA1072,SEKOLAH MENENGAH KEBANGSAAN SIJANGKANG JAYA,SMK,SELANGOR,PPD KUALA LANGAT,True
BEA1073,SEKOLAH MENENGAH KEBANGSAAN BANDAR BANTING,SMK,SELANGOR,PPD KUALA LANGAT,True
BEA1074,SEKOLAH MENENGAH SAINS BANTING,SBP,SELANGOR,PPD KUALA LANGAT,True
BEA1075,SEKOLAH MENENGAH KEBANGSAAN BANDAR SAUJANA PUTRA,SMK,SELANGOR,PPD KUALA LANGAT,True
BEB1069,SEKOLAH MENENGAH KEBANGSAAN METHODIST,SMK,SELANGOR,PPD KUALA LANGAT,True
BEB1070,KOLEJ VOKASIONAL SULTAN ABDUL SAMAD,KV,SELANGOR,PPD KUALA LANGAT,True
BEB1072,SEKOLAH MENENGAH KEBANGSAAN TANJUNG SEPAT,SMK,SELANGOR,PPD KUALA LANGAT,True
BEB1073,SEKOLAH MENENGAH KEBANGSAAN SUNGAI MANGGIS,SMK,SELANGOR,PPD KUALA LANGAT,True
BEB1074,SEKOLAH MENENGAH KEBANGSAAN PULAU CAREY,SMK,SELANGOR,PPD KUALA LANGAT,True
BFT1001,SAM UNWANUS SAADAH,SM SABK,SELANGOR,PPD KUALA LANGAT,True
BFT1002,SAMT TENGKU AMPUAN RAHIMAH,SM SABK,SELANGOR,PPD KUALA LANGAT,True
BFT1003,MAAHAD IMTIYAZ INTEGRASI ILMUAN ULUL ALBAB,SM SABK,SELANGOR,PPD KUALA LANGAT,True
BEA3074,SEKOLAH MENENGAH KEBANGSAAN SERI TANJUNG,SMK,SELANGOR,PPD KUALA SELANGOR,True
BEA3075,SEKOLAH MENENGAH KEBANGSAAN DATO HARUN,SMK,SELANGOR,PPD KUALA SELANGOR,True
BEA3077,SEKOLAH MENENGAH KEBANGSAAN RAJA MUDA MUSA,SMK,SELANGOR,PPD KUALA SELANGOR,True
BEA3078,SEKOLAH MENENGAH KEBANGSAAN JERAM,SMK,SELANGOR,PPD KUALA SELANGOR,True
BEA3079,SEKOLAH MENENGAH KEBANGSAAN SG. BURONG,SMK,SELANGOR,PPD KUALA SELANGOR,True
BEA3080,SEKOLAH MENENGAH KEBANGSAAN TIRAM JAYA,SMK,SELANGOR,PPD KUALA SELANGOR,True
BEA3081,SEKOLAH MENENGAH KEBANGSAAN RANTAU PANJANG,SMK,SELANGOR,PPD KUALA SELANGOR,True
BEA3082,SEKOLAH MENENGAH KEBANGSAAN PENGKALAN PERMATANG,SMK,SELANGOR,PPD KUALA SELANGOR,True
BEA3083,SEKOLAH MENENGAH SAINS KUALA SELANGOR,SBP,SELANGOR,PPD KUALA SELANGOR,True
BEA3084,SEKOLAH MENENGAH KEBANGSAAN SAUJANA UTAMA,SMK,SELANGOR,PPD KUALA SELANGOR,True
BEA3085,SEKOLAH MENENGAH KEBANGSAAN PUNCAK ALAM,SMK,SELANGOR,PPD KUALA SELANGOR,True
BEA3086,SEKOLAH MENENGAH KEBANGSAAN KUALA SELANGOR,SMK,SELANGOR,PPD KUALA SELANGOR,True
BEA3087,SEKOLAH MENENGAH KEBANGSAAN BUKIT KUCHING TENGAH,SMK,SELANGOR,PPD KUALA SELANGOR,True
BEA3088,SEKOLAH MENENGAH KEBANGSAAN PUNCAK ALAM 3,SMK,SELANGOR,PPD KUALA SELANGOR,True
BEA3089,SEKOLAH MENENGAH KEBANGSAAN BANDAR SAUJANA UTAMA (2),SMK,SELANGOR,PPD KUALA SELANGOR,True
BEB3078,KOLEJ TINGKATAN ENAM SULTAN ABDUL AZIZ,KT6,SELANGOR,PPD KUALA SELANGOR,True
BEB3079,SEKOLAH MENENGAH KEBANGSAAN SULTAN SULAIMAN SHAH,SMK,SELANGOR,PPD KUALA SELANGOR,True
BEB3080,SEKOLAH MENENGAH KEBANGSAAN SERI DESA,SMK,SELANGOR,PPD KUALA SELANGOR,True
BFT3001,SAM JERAM,SM SABK,SELANGOR,PPD KUALA SELANGOR,True
BFT3002,SAM TANJONG KARANG,SM SABK,SELANGOR,PPD KUALA SELANGOR,True
BHA3001,KOLEJ VOKASIONAL KUALA SELANGOR,KV,SELANGOR,PPD KUALA SELANGOR,True
BRA3001,SEKOLAH MENENGAH KEBANGSAAN AGAMA KUALA SELANGOR,SMKA,SELANGOR,PPD KUALA SELANGOR,True
BEA8601,SEKOLAH MENENGAH KEBANGSAAN PUCHONG,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8603,SEKOLAH MENENGAH KEBANGSAAN SULTAN SALAHUDDIN ABDUL AZIZ SHAH,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8604,SEKOLAH MENENGAH KEBANGSAAN SUBANG JAYA,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8606,SEKOLAH MENENGAH KEBANGSAAN SERI SERDANG,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8609,KOLEJ TINGKATAN ENAM PUCHONG,KT6,SELANGOR,PPD PETALING PERDANA,True
BEA8610,SEKOLAH MENENGAH KEBANGSAAN SEKSYEN 16,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8612,SEKOLAH MENENGAH PENDIDIKAN KHAS VOKASIONAL SHAH ALAM,SM KHAS,SELANGOR,PPD PETALING PERDANA,True
BEA8614,SEKOLAH MENENGAH KEBANGSAAN SUBANG UTAMA,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8616,SEKOLAH MENENGAH KEBANGSAAN SEKSYEN SEBELAS,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8617,SEKOLAH MENENGAH KEBANGSAAN SEKSYEN 18,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8618,SEKOLAH MENENGAH KEBANGSAAN SEAFIELD,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8619,KOLEJ TINGKATAN ENAM SHAH ALAM,KT6,SELANGOR,PPD PETALING PERDANA,True
BEA8621,SEKOLAH MENENGAH KEBANGSAAN SEKSYEN 19,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8622,SEKOLAH MENENGAH KEBANGSAAN ALAM MEGAH,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8623,SEKOLAH MENENGAH KEBANGSAAN TAMAN SRI MUDA,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8625,SEKOLAH MENENGAH KEBANGSAAN SS 17,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8626,SEKOLAH MENENGAH KEBANGSAAN BANDAR SUNWAY,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8627,SEKOLAH MENENGAH KEBANGSAAN SERI INDAH,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8628,SEKOLAH MENENGAH KEBANGSAAN PUCHONG PERDANA,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8629,SEKOLAH MENENGAH KEBANGSAAN SEKSYEN 9,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8630,SEKOLAH MENENGAH KEBANGSAAN SUBANG,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8632,SEKOLAH MENENGAH KEBANGSAAN USJ 4,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8633,SEKOLAH MENENGAH KEBANGSAAN USJ 13,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8634,SEKOLAH MENENGAH KEBANGSAAN USJ 8,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8635,SEKOLAH MENENGAH KEBANGSAAN USJ 12,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8636,SEKOLAH MENENGAH KEBANGSAAN PUCHONG UTAMA (1),SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8637,SEKOLAH MENENGAH KEBANGSAAN TTDI JAYA,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8639,SEKOLAH MENENGAH KEBANGSAAN SEKSYEN 1 BANDAR KINRARA,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8642,SEKOLAH MENENGAH KEBANGSAAN USJ 23,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8645,SEKOLAH MENENGAH KEBANGSAAN SEKSYEN 3 BANDAR KINRARA,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8647,SEKOLAH MENENGAH KEBANGSAAN SEKSYEN 4 BANDAR KINRARA,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8648,SEKOLAH MENENGAH KEBANGSAAN SEKSYEN 7,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8649,SEKOLAH MENENGAH KEBANGSAAN PUSAT BANDAR PUCHONG 1,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8650,SEKOLAH MENENGAH KEBANGSAAN BUKIT JELUTONG,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8653,SEKOLAH MENENGAH KEBANGSAAN ALAM MEGAH 2,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8654,SEKOLAH MENENGAH KEBANGSAAN SEKSYEN 24 (2),SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8656,SEKOLAH MENENGAH KEBANGSAAN BANDAR PUCHONG JAYA (A),SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8657,SEKOLAH MENENGAH KEBANGSAAN BANDAR PUCHONG JAYA (B),SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8660,SEKOLAH MENENGAH KEBANGSAAN SEKSYEN 27,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8662,SEKOLAH MENENGAH KEBANGSAAN SUBANG BESTARI,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8663,SEKOLAH MENENGAH KEBANGSAAN PUCHONG PERMAI,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8664,SEKOLAH MENENGAH KEBANGSAAN TAMAN DESAMINIUM,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8665,SEKOLAH MENENGAH KEBANGSAAN SETIA ALAM,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8668,SEKOLAH MENENGAH KEBANGSAAN SHAH ALAM,SMK,SELANGOR,PPD PETALING PERDANA,True
BEA8670,SEKOLAH MENENGAH KEBANGSAAN BANDAR PUNCAK JALIL,SMK,SELANGOR,PPD PETALING PERDANA,True
BEB8659,SEKOLAH MENENGAH KEBANGSAAN SERI KEMBANGAN,SMK,SELANGOR,PPD PETALING PERDANA,True
BFT8002,SAM BESTARI,SM SABK,SELANGOR,PPD PETALING PERDANA,True
BFT8003,SAMT TENGKU AMPUAN JEMAAH,SM SABK,SELANGOR,PPD PETALING PERDANA,True
BHA8004,KOLEJ VOKASIONAL SHAH ALAM,KV,SELANGOR,PPD PETALING PERDANA,True
BEA8602,SEKOLAH MENENGAH KEBANGSAAN SRI PERMATA,SMK,SELANGOR,PPD PETALING UTAMA,True
BEA8607,SEKOLAH MENENGAH KEBANGSAAN TAMAN DATO' HARUN,SMK,SELANGOR,PPD PETALING UTAMA,True
BEA8608,SEKOLAH MENENGAH KEBANGSAAN DAMANSARA JAYA,SMK,SELANGOR,PPD PETALING UTAMA,True
BEA8611,SEKOLAH MENENGAH KEBANGSAAN DAMANSARA UTAMA,SMK,SELANGOR,PPD PETALING UTAMA,True
BEA8613,SEKOLAH MENENGAH KEBANGSAAN TAMAN MEDAN,SMK,SELANGOR,PPD PETALING UTAMA,True
BEA8615,SEKOLAH MENENGAH KEBANGSAAN KELANA JAYA,SMK,SELANGOR,PPD PETALING UTAMA,True
BEA8624,SEKOLAH MENENGAH KEBANGSAAN SRI UTAMA,SMK,SELANGOR,PPD PETALING UTAMA,True
BEA8631,KOLEJ TINGKATAN ENAM BANDAR UTAMA,KT6,SELANGOR,PPD PETALING UTAMA,True
BEA8638,SEKOLAH MENENGAH KEBANGSAAN SEKSYEN 10 KOTA DAMANSARA,SMK,SELANGOR,PPD PETALING UTAMA,True
BEA8640,SEKOLAH MENENGAH KEBANGSAAN TROPICANA,SMK,SELANGOR,PPD PETALING UTAMA,True
BEA8641,SEKOLAH MENENGAH KEBANGSAAN BANDAR SRI DAMANSARA 2,SMK,SELANGOR,PPD PETALING UTAMA,True
BEA8643,SEKOLAH MENENGAH KEBANGSAAN BANDAR UTAMA DAMANSARA 3,SMK,SELANGOR,PPD PETALING UTAMA,True
BEA8644,SEKOLAH MENENGAH KEBANGSAAN BANDAR UTAMA DAMANSARA (4),SMK,SELANGOR,PPD PETALING UTAMA,True
BEA8652,SEKOLAH MENENGAH KEBANGSAAN DAMANSARA DAMAI 1,SMK,SELANGOR,PPD PETALING UTAMA,True
BEA8655,SEKOLAH MENENGAH KEBANGSAAN SEKSYEN 4 KOTA DAMANSARA,SMK,SELANGOR,PPD PETALING UTAMA,True
BEA8658,SEKOLAH MENENGAH KEBANGSAAN BANDAR UTAMA DAMANSARA (2),SMK,SELANGOR,PPD PETALING UTAMA,True
BEA8659,SEKOLAH MENENGAH KEBANGSAAN BANDAR SRI DAMANSARA 1,SMK,SELANGOR,PPD PETALING UTAMA,True
BEA8661,SEKOLAH MENENGAH KEBANGSAAN LEMBAH SUBANG,SMK,SELANGOR,PPD PETALING UTAMA,True
BEA8666,SEKOLAH MENENGAH KEBANGSAAN SEKSYEN 8 KOTA DAMANSARA,SMK,SELANGOR,PPD PETALING UTAMA,True
BEA8669,KOLEJ TINGKATAN ENAM PETALING JAYA,KT6,SELANGOR,PPD PETALING UTAMA,True
BEB8651,SEKOLAH MENENGAH KEBANGSAAN ASSUNTA,SMK,SELANGOR,PPD PETALING UTAMA,True
BEB8652,SEKOLAH MENENGAH KEBANGSAAN (L) BUKIT BINTANG,SMK,SELANGOR,PPD PETALING UTAMA,True
BEB8653,SEKOLAH MENENGAH KEBANGSAAN KATHOLIK,SMK,SELANGOR,PPD PETALING UTAMA,True
BEB8654,SEKOLAH MENENGAH KEBANGSAAN LA SALLE PJ,SMK,SELANGOR,PPD PETALING UTAMA,True
BEB8655,SEKOLAH MENENGAH KEBANGSAAN (P) SRI AMAN,SMK,SELANGOR,PPD PETALING UTAMA,True
BEB8656,SEKOLAH MENENGAH KEBANGSAAN TAMAN SEA,SMK,SELANGOR,PPD PETALING UTAMA,True
BEB8657,SEKOLAH MENENGAH KEBANGSAAN SULTAN ABDUL SAMAD,SMK,SELANGOR,PPD PETALING UTAMA,True
